Item,GUID,Type,Reference
cOMOtherProgId,281416dd-1968-11d0-a28f-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-cOMOtherProgId
company,f0f8ff88-1191-11d0-a060-00aa006c33ed,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-company
cOMProgID,bf96793d-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-cOMProgID
compromisedKeyList,167757a9-47f3-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-compromisedKeyList
computer,bf967a86-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-computer
computerName,a8df73b4-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-computerName
cOMTreatAsClassId,281416db-1968-11d0-a28f-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-cOMTreatAsClassId
cOMTypelibId,281416de-1968-11d0-a28f-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-cOMTypelibId
cOMUniqueLIBID,281416da-1968-11d0-a28f-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-cOMUniqueLIBID
configuration,bf967a87-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-configuration
connectedDomains,a8df73b5-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-connectedDomains
connectionListFilter,a8df73b6-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-connectionListFilter
connectionListFilterType,a8df73b7-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-connectionListFilterType
connectionPoint,5cb41ecf-0e4c-11d0-a286-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-connectionPoint
contact,5cb41ed0-0e4c-11d0-a286-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-contact
container,bf967a8b-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-container
containerInfo,bf967942-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-containerInfo
contentIndexingAllowed,bf967943-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-contentIndexingAllowed
contentType,a8df73b9-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-contentType
contextMenu,4d8601ee-ac85-11d0-afe3-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-contextMenu
controlAccessRight,8297931e-86d3-11d0-afda-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-controlAccessRight
controlAccessRights,6da8a4fc-0e52-11d0-a286-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-controlAccessRights
controlMsgFolderID,a8df73ba-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-controlMsgFolderID
controlMsgRules,a8df73bb-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-controlMsgRules
cost,bf967944-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-cost
country,bf967a8c-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-country
countryCode,5fd42471-1262-11d0-a060-00aa006c33ed,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-countryCode
createDialog,2b09958a-8931-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-createDialog
createTimeStamp,2df90d73-009f-11d2-aa4c-00c04fd7d83a,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-createTimeStamp
createWizardExt,2b09958b-8931-11d1-aebc-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-createWizardExt
creationTime,bf967946-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-creationTime
creationWizard,4d8601ed-ac85-11d0-afe3-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-creationWizard
creator,7bfdcb85-4807-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-creator
cRLDistributionPoint,167758ca-47f3-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-cRLDistributionPoint
cRLObject,963d2737-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-cRLObject
cRLPartitionedRevocationList,963d2731-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-cRLPartitionedRevocationList
crossCertificateCRL,a8df73bc-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-crossCertificateCRL
crossCertificatePair,167757b2-47f3-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-crossCertificatePair
crossRef,bf967a8d-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-crossRef
crossRefContainer,ef9e60e0-56f7-11d1-a9c6-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-crossRefContainer
currentLocation,1f0075fc-7e40-11d0-afd6-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-currentLocation
currentParentCA,963d273f-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-currentParentCA
currentValue,bf967947-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-currentValue
currMachineId,1f0075fe-7e40-11d0-afd6-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-currMachineId
dBCSPwd,bf96799c-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dBCSPwd
dc,19195a55-6da0-11d0-afd3-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dc
defaultClassStore,bf967948-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-defaultClassStore
defaultGroup,720bc4e2-a54a-11d0-afdf-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-defaultGroup
defaultHidingValue,b7b13116-b82e-11d0-afee-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-defaultHidingValue
defaultLocalPolicyObject,bf96799f-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-defaultLocalPolicyObject
defaultMessageFormat,a8df73bd-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-defaultMessageFormat
defaultObjectCategory,26d97367-6070-11d1-a9c6-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-defaultObjectCategory
defaultPriority,281416c8-1968-11d0-a28f-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-defaultPriority
defaultSecurityDescriptor,807a6d30-1669-11d0-a064-00aa006c33ed,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-defaultSecurityDescriptor
delegateUser,a8df73be-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-delegateUser
deletedItemFlags,167757c7-47f3-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-deletedItemFlags
delivContLength,bf96794a-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-delivContLength
delivEITs,bf96794b-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-delivEITs
deliverAndRedirect,bf96794d-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-deliverAndRedirect
deliveryMechanism,bf96794e-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-deliveryMechanism
delivExtContTypes,bf96794c-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-delivExtContTypes
deltaRevocationList,167757b5-47f3-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-deltaRevocationList
department,bf96794f-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-department
departmentNumber,be9ef6ee-cbc7-4f22-b27b-96967e7ee585,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-departmentNumber
description,bf967950-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-description
desktopProfile,eea65906-8ac6-11d0-afda-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-desktopProfile
destinationIndicator,bf967951-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-destinationIndicator
device,bf967a8e-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-device
dfsConfiguration,8447f9f2-1027-11d0-a05f-00aa006c33ed,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dfsConfiguration
dHCPClass,963d2756-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dHCPClass
dhcpClasses,963d2750-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpClasses
dhcpFlags,963d2741-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpFlags
dhcpIdentification,963d2742-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpIdentification
dhcpMask,963d2747-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpMask
dhcpMaxKey,963d2754-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpMaxKey
dhcpObjDescription,963d2744-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpObjDescription
dhcpObjName,963d2743-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpObjName
dhcpOptions,963d274f-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpOptions
dhcpProperties,963d2753-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpProperties
dhcpRanges,963d2748-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpRanges
dhcpReservations,963d274a-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpReservations
dhcpServers,963d2745-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpServers
dhcpSites,963d2749-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpSites
dhcpState,963d2752-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpState
dhcpSubnets,963d2746-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpSubnets
dhcpType,963d273b-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpType
dhcpUniqueKey,963d273a-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpUniqueKey
dhcpUpdateTime,963d2755-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dhcpUpdateTime
diagnosticRegKey,bf967952-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-diagnosticRegKey
directReports,bf967a1c-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-directReports
disabledGatewayProxy,a8df73c0-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-disabledGatewayProxy
displayName,bf967953-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-displayName
displayNamePrintable,bf967954-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-displayNamePrintable
displaySpecifier,e0fa1e8a-9b45-11d0-afdd-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-displaySpecifier
displayTemplate,5fd4250c-1262-11d0-a060-00aa006c33ed,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-displayTemplate
distinguishedName,bf9679e4-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-distinguishedName
dITContentRules,9a7ad946-ca53-11d1-bbd0-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dITContentRules
division,fe6136a0-2073-11d0-a9c2-00aa006c33ed,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-division
dLMemberRule,a8df73c6-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dLMemberRule
dLMemDefault,89d5319c-b09e-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dLMemDefault
dLMemRejectPerms,a8df73c2-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dLMemRejectPerms
dLMemRejectPermsBL,a8df73c3-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dLMemRejectPermsBL
dLMemSubmitPerms,a8df73c4-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dLMemSubmitPerms
dLMemSubmitPermsBL,a8df73c5-c5ea-11d1-bbcb-0080c76670c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dLMemSubmitPermsBL
dMD,bf967a8f-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dMD
dMDLocation,f0f8ff8b-1191-11d0-a060-00aa006c33ed,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dMDLocation
dmdName,167757b9-47f3-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dmdName
dnQualifier,167758c6-47f3-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dnQualifier
dNReferenceUpdate,2df90d86-009f-11d2-aa4c-00c04fd7d83a,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dNReferenceUpdate
dnsAllowDynamic,e0fa1e65-9b45-11d0-afdd-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dnsAllowDynamic
dnsAllowXFR,e0fa1e66-9b45-11d0-afdd-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dnsAllowXFR
dNSHostName,72e39547-7b18-11d1-adef-00c04fd8d5cd,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dNSHostName
dnsNode,e0fa1e8c-9b45-11d0-afdd-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dnsNode
dnsNotifySecondaries,e0fa1e68-9b45-11d0-afdd-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dnsNotifySecondaries
dNSProperty,675a15fe-3b70-11d2-90cc-00c04fd91ab1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dNSProperty
dnsRecord,e0fa1e69-9b45-11d0-afdd-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dnsRecord
dnsRoot,bf967959-0de6-11d0-a285-00aa003049e2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dnsRoot
dnsSecureSecondaries,e0fa1e67-9b45-11d0-afdd-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dnsSecureSecondaries
dNSTombstoned,d5eb2eb7-be4e-463b-a214-634a44d7392e,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dNSTombstoned
dnsZone,e0fa1e8b-9b45-11d0-afdd-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dnsZone
dnsZoneScope,696f8a61-2d3f-40ce-a4b3-e275dfcc49c5,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dnsZoneScope
dnsZoneScopeContainer,f2699093-f25a-4220-9deb-03df4cc4a9c5,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-dnsZoneScopeContainer
document,39bad96d-c2d6-4baf-88ab-7e4207600117,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-document
documentAuthor,f18a8e19-af5f-4478-b096-6f35c27eb83f,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-documentAuthor
documentIdentifier,0b21ce82-ff63-46d9-90fb-c8b9f24e97b9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-documentIdentifier
documentLocation,b958b14e-ac6d-4ec4-8892-be70b69f7281,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-documentLocation
documentPublisher,170f09d7-eb69-448a-9a30-f1afecfd32d7,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-documentPublisher
documentSeries,7a2be07c-302f-4b96-bc90-0795d66885f8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-documentSeries
documentTitle,de265a9c-ff2c-47b9-91dc-6e6fe2c43062,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-documentTitle
documentVersion,94b3a8a9-d613-4cec-9aad-5fbcc1046b43,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-documentVersion
domain,19195a5a-6da0-11d0-afd3-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-domain
domainCAs,7bfdcb7a-4807-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-domainCAs
domainCrossRef,b000ea7b-a086-11d0-afdd-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-domainCrossRef
domainDefAltRecip,167757bb-47f3-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-domainDefAltRecip
domainDNS,19195a5b-6da0-11d0-afd3-00c04fd930c9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-domainDNS
domainID,963d2734-48be-11d1-a9c3-0000f80367c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-domainID
